t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
6.265478,-59.812267,12.275130,-0.001020,2.858650,10.291141,-0.061804,0.669587,0,trail,8
6.298863,-59.757629,12.202964,-0.000927,2.835470,10.207693,-0.029413,0.651230,0,trail,8
6.331244,-59.706821,12.135823,-0.000933,2.827029,10.177306,0.008560,0.641210,0,trail,8
6.364953,-59.650860,12.061438,-0.000928,2.795271,10.062974,0.020542,0.609238,0,trail,8
6.397865,-59.595486,11.989333,-0.000954,2.765261,9.954938,0.011430,0.586061,0,trail,8
6.430873,-59.534851,11.909682,-0.000800,2.703242,9.731670,-0.016314,0.562288,0,trail,8
6.463708,-59.480213,11.837748,-0.000626,2.668523,9.606681,0.008323,0.566610,0,trail,8
6.496259,-59.440796,11.785565,-0.000480,2.582634,9.297481,0.017901,0.542376,0,trail,8
6.529475,-59.385700,11.713070,0.000336,2.448765,8.815554,0.060725,0.485672,0,trail,8
6.562635,-59.335789,11.648743,0.000903,2.322739,8.361859,0.115898,0.431514,0,trail,8
6.595806,-59.286858,11.588928,0.000944,2.265985,8.157547,0.146154,0.396023,0,trail,8
6.628702,-59.238029,11.532052,0.000704,2.250033,8.100118,0.126095,0.427160,0,trail,8
6.661785,-59.190907,11.479267,0.000274,2.243219,8.075588,0.177706,0.429015,0,trail,8
6.694776,-59.137512,11.421775,0.000055,2.180638,7.850298,0.206789,0.463673,0,trail,8
6.727566,-59.091621,11.374904,0.000204,2.109301,7.593482,0.189592,0.491637,0,trail,8
6.761143,-59.041462,11.326260,0.000451,2.047506,7.371021,0.184785,0.442005,0,trail,8
6.794544,-58.988064,11.278177,0.000531,1.996769,7.188369,0.166581,0.388735,0,trail,8
6.827234,-58.939999,11.237414,0.000610,1.962012,7.063245,0.218862,0.394446,0,trail,8
6.860370,-58.887337,11.194844,0.000560,1.900260,6.840938,0.220896,0.429607,0,trail,8
6.894081,-58.837479,11.157410,0.000629,1.848074,6.653067,0.231620,0.446520,0,trail,8
6.927042,-58.786972,11.122266,0.000639,1.793583,6.456897,0.245624,0.448468,0,trail,8
6.959480,-58.741222,11.092579,0.000613,1.747867,6.292321,0.259726,0.424375,0,trail,8
6.992863,-58.693447,11.063467,0.000412,1.736851,6.252662,0.280360,0.428829,0,trail,8
7.026458,-58.647171,11.036501,0.000225,1.686365,6.070915,0.353948,0.465580,0,trail,8
7.060044,-58.597099,11.010349,0.000324,1.633604,5.880973,0.377585,0.455226,0,trail,8
7.092877,-58.546829,10.986513,0.000311,1.615818,5.816945,0.386676,0.466329,0,trail,8
7.126047,-58.499313,10.965677,0.000129,1.584984,5.705943,0.334991,0.478950,0,trail,8
7.159062,-58.447544,10.944917,-0.000109,1.572383,5.660580,0.243856,0.482706,0,trail,8
7.191200,-58.402103,10.928425,-0.000102,1.534885,5.525586,0.216162,0.467547,0,trail,8
7.224652,-58.360146,10.914015,-0.000151,1.513045,5.446961,0.260775,0.465760,0,trail,8
7.257509,-58.305634,10.896356,-0.000234,1.475496,5.311784,0.292455,0.467130,0,trail,8
7.290619,-58.266415,10.885267,-0.000142,1.459076,5.252673,0.326963,0.467911,0,trail,8
7.323562,-58.219265,10.873066,-0.000104,1.423017,5.122860,0.361738,0.456356,0,trail,8
7.357031,-58.170033,10.862052,-0.000249,1.423038,5.122936,0.354511,0.461639,0,trail,8
7.389541,-58.126369,10.853373,-0.000355,1.396151,5.026145,0.351879,0.473876,0,trail,8
7.423016,-58.080120,10.845851,-0.000290,1.380483,4.969739,0.382864,0.505385,0,trail,8
7.455860,-58.037945,10.840048,-0.000301,1.358925,4.892130,0.409525,0.500829,0,trail,8
7.488322,-57.988510,10.834599,-0.000423,1.362514,4.905050,0.405732,0.486517,0,trail,8
7.522029,-57.946548,10.831089,-0.000639,1.354890,4.877604,0.425598,0.496027,0,trail,8
7.554481,-57.899521,10.829008,-0.000544,1.331613,4.793807,0.459891,0.482800,0,trail,8
7.588109,-57.860149,10.827529,-0.000650,1.320083,4.752297,0.456500,0.483743,0,trail,8
7.620868,-57.819134,10.827284,-0.000796,1.305140,4.698503,0.495872,0.494045,0,trail,8
7.653521,-57.774170,10.829210,-0.000418,1.282669,4.617607,0.469611,0.466251,0,trail,8
7.686647,-57.729881,10.831535,-0.000653,1.287670,4.635613,0.489188,0.473165,0,trail,8
7.719665,-57.687229,10.835623,-0.000547,1.266554,4.559596,0.508612,0.481965,0,trail,8
7.752359,-57.642063,10.841306,-0.000619,1.276898,4.596833,0.526236,0.492928,0,trail,8
7.786011,-57.600368,10.848324,-0.000644,1.251522,4.505481,0.520793,0.482979,0,trail,8
7.818258,-57.568386,10.853679,-0.000614,1.231648,4.433933,0.527364,0.507665,0,trail,8
7.851623,-57.524185,10.863510,-0.000582,1.227258,4.418127,0.537600,0.527488,0,trail,8
7.884833,-57.484123,10.873032,-0.000685,1.211969,4.363087,0.597955,0.529226,0,trail,8
7.917311,-57.445835,10.884008,-0.000607,1.223094,4.403137,0.604209,0.556640,0,trail,8
7.950223,-57.405926,10.895957,-0.000770,1.210557,4.358006,0.587903,0.573956,0,trail,8
7.983866,-57.371220,10.907807,-0.000928,1.234094,4.442739,0.563772,0.610214,0,trail,8
8.018091,-57.327087,10.924403,-0.000872,1.228528,4.422702,0.571320,0.622365,0,trail,8
8.051081,-57.289154,10.939986,-0.001081,1.245174,4.482628,0.533741,0.654074,0,trail,8
8.083005,-57.256039,10.954139,-0.001063,1.247349,4.490455,0.541263,0.667321,0,trail,8
8.115864,-57.214214,10.972609,-0.001218,1.307804,4.708094,0.521649,0.648333,0,trail,8
