t,x,y,z,speed_mps,speed_kmh,steer,throttle,lap,mode,cam
5.599795,-65.259293,93.580338,-0.001049,0.677102,2.437566,-0.298045,0.632173,0,trail,9
5.632526,-65.267517,93.560204,-0.001094,0.689314,2.481531,-0.243383,0.636472,0,trail,9
5.665525,-65.276421,93.539413,-0.001234,0.700361,2.521299,-0.222836,0.614727,0,trail,9
5.698796,-65.286064,93.516388,-0.001166,0.731052,2.631787,-0.263845,0.652098,0,trail,9
5.731745,-65.295937,93.493027,-0.001173,0.759870,2.735533,-0.211364,0.664975,0,trail,9
5.764402,-65.305664,93.471207,-0.001268,0.789346,2.841644,-0.191250,0.650493,0,trail,9
5.797739,-65.316559,93.446678,-0.001278,0.798573,2.874864,-0.201780,0.664072,0,trail,9
5.831011,-65.328224,93.421944,-0.001267,0.839624,3.022647,-0.225568,0.680890,0,trail,9
5.864069,-65.336891,93.400719,-0.001674,0.860276,3.096993,-0.184963,0.678344,0,trail,9
5.897358,-65.352699,93.368835,-0.001368,0.879940,3.167784,-0.142290,0.693755,0,trail,9
5.930674,-65.365181,93.343224,-0.001323,0.902941,3.250587,-0.175297,0.696791,0,trail,9
5.963274,-65.377068,93.317497,-0.001403,0.940455,3.385639,-0.181337,0.708702,0,trail,9
5.996551,-65.393021,93.285744,-0.001283,0.970372,3.493340,-0.181420,0.716491,0,trail,9
6.030408,-65.407028,93.258057,-0.001523,0.999513,3.598246,-0.214401,0.720145,0,trail,9
6.063771,-65.421890,93.229080,-0.001357,1.049872,3.779540,-0.258337,0.721338,0,trail,9
6.096581,-65.438179,93.198486,-0.001893,1.082975,3.898710,-0.240850,0.745225,0,trail,9
6.129483,-65.454689,93.167274,-0.001826,1.093783,3.937621,-0.264766,0.720992,0,trail,9
6.162506,-65.473457,93.132500,-0.001542,1.146914,4.128891,-0.266828,0.774427,0,trail,9
6.195365,-65.491241,93.100792,-0.001685,1.154865,4.157516,-0.264145,0.774399,0,trail,9
6.228629,-65.514381,93.062050,-0.001593,1.199956,4.319840,-0.306595,0.732978,0,trail,9
6.261673,-65.535217,93.027222,-0.001612,1.258457,4.530445,-0.292054,0.785276,0,trail,9
6.294910,-65.558380,92.992416,-0.001856,1.272347,4.580448,-0.223460,0.767193,0,trail,9
6.328070,-65.579987,92.958717,-0.001860,1.323997,4.766390,-0.230025,0.739731,0,trail,9
6.361743,-65.602325,92.924858,-0.001745,1.329442,4.785990,-0.187857,0.771841,0,trail,9
6.394424,-65.628922,92.883804,-0.001448,1.406328,5.062780,-0.210393,0.798319,0,trail,9
6.427885,-65.656914,92.843536,-0.002108,1.409614,5.074611,-0.215569,0.780125,0,trail,9
6.460953,-65.683937,92.805222,-0.001859,1.442316,5.192339,-0.245879,0.731116,0,trail,9
6.493172,-65.710503,92.768105,-0.001735,1.450342,5.221232,-0.308285,0.743688,0,trail,9
6.527045,-65.737297,92.731491,-0.001557,1.509467,5.434081,-0.281233,0.770733,0,trail,9
6.560298,-65.771141,92.686928,-0.001571,1.502133,5.407680,-0.280460,0.788306,0,trail,9
6.593890,-65.803413,92.646080,-0.001478,1.567869,5.644329,-0.280238,0.803797,0,trail,9
6.626250,-65.836060,92.604477,-0.001596,1.585384,5.707384,-0.255100,0.857196,0,trail,9
6.659580,-65.869049,92.563942,-0.001565,1.637069,5.893449,-0.275252,0.841839,0,trail,9
6.692191,-65.904846,92.520554,-0.001948,1.683407,6.060267,-0.259909,0.892417,0,trail,9
6.725165,-65.934319,92.487267,-0.001883,1.673030,6.022909,-0.286177,0.823867,0,trail,9
6.758749,-65.974297,92.439957,-0.001896,1.767697,6.363709,-0.303277,0.854745,0,trail,9
6.791181,-66.015587,92.394920,-0.001703,1.767748,6.363894,-0.307939,0.852159,0,trail,9
6.824141,-66.050102,92.356483,-0.001868,1.845636,6.644288,-0.305373,0.888407,0,trail,9
6.857704,-66.101692,92.304024,-0.002015,1.845339,6.643222,-0.290360,0.830844,0,trail,9
6.890959,-66.141373,92.263145,-0.001963,1.898848,6.835855,-0.284972,0.852210,0,trail,9
6.923589,-66.183083,92.219887,-0.001971,1.948728,7.015420,-0.296119,0.850128,0,trail,9
